Gene,XY_Blood_007.886,XY_Blood_1.888,XY_Blood_3.885,XY_Blood_5.609,XY_Blood_7.604,XY_Blood_881,XY_Blood_999
TSGA10,4.774703883,1.968085592,1.470378846,1.441682207,1.035045093,1.418345071,2.929765808
C11H2orf15,1.02689126,0,0,0,0,0,0
LIPT1,1.27090414,1.535014291,3.15726906,2.014629521,1.911298938,2.134480748,4.309580088
MITD1,4.795211952,5.208438947,4.145472611,3.840677484,4.671073403,5.169937248,7.25142551
MRPL30,18.60362244,22.55885881,27.17791082,18.6993944,19.51603593,22.74277253,28.33776306
LYG2,0.034049693,0,0,0,0,0,0.061579207
LYG1,0.599610069,0,0,0,0,0,0
LOC112448740,0.43759291,0,0,0,0,0,0
TXNDC9,20.00213278,20.56969221,16.40109152,13.80043932,16.27217455,15.72132075,26.08054533
EIF5B,64.07424036,24.96922806,37.25916365,36.93151443,31.21920939,51.41650049,30.15775731
REV1,19.21081145,14.60614191,12.01545979,11.932485,11.78123759,9.762933795,20.27747952
MIR2285AC,0,0,0,0,0,0,3.057407651
LOC112448741,0.268750286,0.123657157,0.024223067,0,0.099872281,0,0
AFF3,51.75585333,17.4515895,10.4937428,14.08636908,10.7880421,8.962356988,19.70702927
LONRF2,0,0,0,0,0,0,0
CHST10,1.164691444,0.937819491,1.1801876,1.17783847,0.413145982,0.180649628,2.265928426
NMS,0,0,0,0,0,0,0
PDCL3,16.87192892,32.71369418,36.78889161,28.06283613,35.76979242,24.39626354,33.62538156
LOC112448743,0.226809026,0.365257127,0.071549824,0.142973496,0.090139386,0.040309552,0.091152526
NPAS2,1.490607707,2.137030574,1.158374841,1.091970246,1.725982741,1.511969402,1.841019661
LOC107132896,0,0,0,0,0,0,0
RPL31,1353.916542,2002.070271,3450.638752,2290.157763,2890.414658,3298.694975,2121.973177
TBC1D8,29.29487008,39.85639627,23.63703543,23.71554171,31.23335321,18.15299969,33.44018934
TRNAE-UUC_52,0,0,0,0,0,0,0
CNOT11,40.86035399,42.05404498,32.40249103,38.92617608,38.09424237,31.25343438,43.61551753
LOC112448744,9.792547679,10.96316135,2.643153028,5.417570501,7.287892272,0.837614597,8.428785162
RNF149,130.6196025,183.1390458,103.1179754,158.1889811,179.330241,83.49889955,134.2972815
LOC112448929,0.889772251,5.731617689,1.122760398,2.375514219,1.73593794,1.138568052,4.022904805
CREG2,2.221610025,1.788859354,0.387303803,0.760917595,0.81744167,0.85097298,1.91638664
RFX8,0.601090588,0.080667212,0,0.033433163,0.065151251,0.128194329,0.045294928
TRNAE-UUC_53,0,0,0,0,0,0,0
LOC112448745,0,0.160778646,0,0,0,0.127752714,0
LOC107132901,0.260979511,0.21014293,0,0.464508784,0.226297227,0.166976961,0.314656019
MAP4K4,155.2106433,115.2838799,106.9207448,145.2938903,125.6144998,75.63499168,112.4781292
LOC112448746,2.681984698,2.54716976,1.475192984,2.294988313,2.280845917,2.067948346,1.865536872
IL1R2,23.41171921,95.42973122,15.24651899,82.15467078,22.38061644,105.3674523,17.85380694
IL1R1,5.615200084,7.652786906,3.806088457,5.444534645,9.030643304,5.000585772,6.501351225
LOC112448931,0,0,0,0,0,0,0
IL1RL2,0,0,0,0,0,0,0
LOC112448747,0,0,0,0,0,0,0
IL1RL1,1.964688037,1.378585688,1.912482848,1.72346383,0.766617862,1.831664264,2.588729223
IL18R1,8.737120021,28.38783706,5.527958225,16.05325723,8.722531625,7.725623624,7.456730977
IL18RAP,52.70168274,121.3582883,51.77313117,112.6620522,58.93714445,111.6674548,44.20862207
SLC9A4,0,0,0,0,0,0,0
LOC112448964,0,0,0,0,0,0,0
SLC9A2,0.102874277,0.132536393,0.025962411,0.054930755,0.026760909,0,0.055814744
MFSD9,12.69639334,6.69037369,5.934330507,6.241263837,5.831512529,6.08806096,10.14176585
TMEM182,0.730233785,0.900360417,0.35994006,0.913864862,1.884732621,0.452609617,0.804761969
LOC112448962,0,0,0,0,0,0,0
LOC112448748,0,0,0,0,0,0,0
LOC101909778,0,0,0,0,0,0,0
LOC101903633,0,0,0,0,0,0,0
POU3F3,0.036744806,0,0,0,0,0,0
LOC101909815,0,0,0,0,0,0,0
MRPS9,18.09053204,21.43587409,14.65850259,15.52727628,15.12901237,12.03900737,23.33404766
GPR45,0.857238323,0.746603011,0.496702384,0.607194217,0.432337769,0.246251179,1.977454069
TGFBRAP1,30.16583201,22.28350427,17.62836985,19.79142321,19.35800287,13.69035745,29.80585483
LOC100848208,1.361530693,6.42128022,5.460942953,3.245549148,4.933192766,3.297808326,4.924683465
C11H2orf49,12.09789138,14.93521285,8.453797452,7.649752256,7.651582351,7.4569371,20.90285526
FHL2,25.08071642,26.50088335,47.53897548,21.75510048,38.05842449,48.1744357,31.14823758
LOC100848188,0.582041942,0.085211844,0.033384112,0,0.034410872,0.101562408,0
TACR1,0.107584271,0,0,0,0.046643551,0,0.03242787
POLE4,48.31621273,92.91198157,119.9476822,71.0071421,113.9761384,134.2129198,136.3621904
LOC112448974,0,0,0,0,0,0,0
HK2,15.14399789,13.94271929,13.59246327,15.44399297,13.94802125,9.480229284,9.610154024
LOC112448750,0,0,0.125896412,0.044394856,0.129768476,0,0.120291449
LOC101904209,0.081039177,0.108755728,0,0.090149341,0,0,0.195413538
LOC112448867,0,0,0,0,0,0,0
SEMA4F,2.798683833,2.567057899,2.057496142,2.598931103,2.991244311,1.69719849,5.127466287
M1AP,4.532059675,7.110400434,1.621305319,4.272314724,2.825796721,0.956585963,2.830672215
LOC107132904,0,0,0,0.133010128,0.12959851,0,0.360401688
DOK1,49.80249198,95.89829118,66.89881933,93.65290406,86.5268026,58.61249783,91.39144355
LOXL3,2.146907705,4.025759308,1.039098635,2.29665183,2.888028965,0.395148147,3.776328384
HTRA2,25.42914568,71.1191576,39.21842728,29.68334048,41.56386674,32.2503365,112.7749084
AUP1,132.6707986,181.0731579,152.2740007,136.5448454,167.4033738,155.9922626,202.2339185
DQX1,2.572602379,3.403148003,1.255986496,0.429270912,1.254781229,0.725012084,3.960229114
TLX2,0.2372726,0.859742653,1.796416637,0.158367615,1.388750352,2.428945177,2.252826691
PCGF1,17.46980179,22.41901591,21.49318721,18.07334176,20.59207331,16.97557167,21.91855216
LBX2,0,0.829193422,0,0.458221017,0.446467964,0,0
TTC31,6.941660332,4.270617102,2.460489915,1.691903149,2.78978108,1.397273826,9.591867142
CCDC142,16.76919314,13.18734782,5.615772437,8.008292844,6.529417679,4.715326234,18.15771761
MRPL53,19.88149048,17.92191756,14.28531797,17.2578694,13.67940624,14.06168803,22.46452126
MOGS,32.7952533,39.69516469,38.81842272,34.14340126,39.98953411,30.30832757,47.55615425
WBP1,23.72674423,31.03670979,32.94471902,28.19941944,31.20461661,34.08575729,60.77594688
RTKN,1.0172938,0.845557317,0.496905928,0.569477851,0.640235927,0.188963252,2.077177634
INO80B,22.80969819,54.05613625,60.50856081,41.46324498,59.11060911,43.89208933,73.75279786
WDR54,5.300009954,8.338259737,10.70052032,6.040947934,9.332759602,3.495330699,13.05051015
C11H2orf81,0.817192642,0.945890079,1.224521159,1.159049989,1.228967142,1.111049791,0.73895049
MGC152281,41.34730667,12.66193551,16.29253796,31.85589275,15.91147475,11.47534486,11.22109495
DCTN1,97.44773534,58.81151457,63.56905349,67.74071548,58.73318493,61.68256862,87.63436711
SLC4A5,1.590429146,1.256911806,0.706126313,0.963242046,1.034304487,0.244970652,1.012033892
MTHFD2,41.54906066,41.01176534,30.34323187,41.04159867,30.35302809,31.3629415,39.07824752
MOB1A,531.4042582,242.7023354,108.8928975,214.3976259,143.6531728,141.9947325,274.7114162
BOLA3,15.3466482,14.47563819,21.67056993,17.85229742,22.05191481,16.83243258,19.95685398
TET3,44.99525194,29.5316632,11.167539,21.30866923,15.88051437,8.203339098,26.37662293
LOC112448751,0,0.651089432,0.05668498,0,0.467427045,0.057483064,0.16248402
DGUOK,44.28810051,52.85600961,48.48427297,41.15327449,42.98280139,36.61057552,67.58480072
ACTG2,49.88946791,3.109636404,3.18246304,12.41469202,1.230128517,0.907669636,0.712682436
STAMBP,32.1887518,29.41449843,26.64480805,25.28952102,29.31806299,22.4464778,35.68958348
C11H2orf78,0,0,0,0,0,0,0
DUSP11,82.36587146,77.46190168,66.39441631,64.59216223,68.24996431,49.07509927,91.52776545
LOC112448897,0,0,0,0,0,0,0
MIR2295,0,0,0,0,0,0,0
TPRKB,7.801272693,9.028113274,6.500161208,5.440455999,5.596671104,5.49493086,11.37235438
NAT8,0,0.08820254,0.034555801,0.073112479,0,0.052563482,0.123815105
ALMS1,34.38061056,9.837012659,6.701242944,8.509014045,5.899009905,4.730076799,13.97304383
EGR4,0,0,0.050690965,0.053625469,0,0,0.072651271
FBXO41,0.158310784,0,0,0.038423471,0.056156903,0.055248336,0
CCT7,213.9419074,180.4491938,225.1611629,180.9327716,201.6833604,204.0811151,196.2969268
PRADC1,14.58841986,15.44169789,20.56903114,12.61701205,19.0191283,15.11812339,18.70365518
SMYD5,10.63549367,13.35695648,12.69430859,9.50902728,11.63947747,7.845696046,17.5836825
NOTO,0,0,0,0,0,0,0
LOC112448868,0.536688025,0,0,0,0.17451228,0,0.242651401
LOC101903097,0,0.207599442,0.116189802,0.147499249,0.167668661,0.070695402,0.099915283
RAB11FIP5,7.917776557,10.11233877,7.934075283,14.63290269,9.962997054,8.226704972,7.024316366
MIR2294,0,0,0,0,0,0,0
SFXN5,2.465581834,2.779430552,1.384483106,2.435566109,1.8118905,3.517826569,2.162629136
EMX1,0,0,0,0,0,0,0
SPR,15.25690524,16.43608294,27.42743258,17.15803247,22.97017882,14.93197592,27.52926807
EXOC6B,10.32307748,5.865909215,4.297406104,4.54618337,4.418954422,3.772675491,6.277286241
CYP26B1,0,0,0,0,0,0,0
LOC112448959,0,0,0,0,0.616501325,0,0
LOC107131325,0,0,0,0,0,0,0
LOC104973297,0,0,0,0,0,0,0
DYSF,24.68565856,54.13189942,11.39353548,36.89332853,22.40573366,21.90436014,15.06024054
LOC112448752,0,0,0,0,0,0,0.061188946
ZNF638,214.611019,118.5017258,69.10906359,96.79024384,79.24191625,65.85865088,118.1368242
TRNAC-GCA_137,8.452836388,1.134382668,0,0,0,0,0
PAIP2B,1.098842936,0.635558919,0.488231177,0.464845436,0.785065617,0.366377788,1.189562025
NAGK,11.09698488,36.7607934,34.39457852,30.86587443,45.13871907,19.2211505,44.10603051
LOC112448753,0,0.506515052,0,0,0,0,0
TEX261,25.35850916,38.076116,29.44286693,31.18336756,31.98174483,21.3044998,39.73164736
ANKRD53,0,0.2916984,0.076187313,0.053731869,0.078530526,0.025753325,0
ATP6V1B1,0.428320308,0.062706758,0,0,0,0,0
VAX2,0,0,0,0,0,0,0.213059767
LOC112448754,0,0,0,0,0,0,0
CD207,0,0,0.043580077,0.161360261,0,0,0
CLEC4F,0,0,0.059284245,0,0,0,0.084967327
FIGLA,0,0,0,0,0,0,0
ADD2,0.918058936,1.182766225,0.810917794,0.811905018,0.791080215,0.345086979,1.608433712
LOC112448755,0,0.379004882,0.296971428,0,0,0,0.85125039
TGFA,78.21791982,105.0137937,33.02543619,78.86668611,54.16309698,46.82858253,32.44925343
FAM136A,9.671349692,16.40927664,12.60333593,11.94969936,10.81956326,11.08649947,20.50996506
XDH,275.2801558,518.923683,232.8688233,391.9305187,485.4339708,194.0485426,346.5657991
SRD5A2,0,0,0,0.025252576,0,0.024206781,0
MEMO1,79.06072993,45.03794383,36.79648948,35.57089692,36.94729871,32.48939912,63.42131857
LOC101906221,0.969732664,1.093171825,1.713121984,0.906147393,1.009034673,0.372266036,2.455279567
DPY30,45.27445131,46.77146999,58.77058916,41.27709749,49.36460179,51.27773151,58.01235031
SPAST,32.90469731,18.9454518,13.50543443,15.09904181,15.0425248,13.44091127,22.47564552
SLC30A6,19.95902138,9.870485045,7.082485911,8.586395517,8.103349084,7.483854676,13.33809314
NLRC4,11.80757753,9.977347637,5.52154559,11.86781138,9.937305656,7.341284717,8.240178387
LOC100847644,0,0,0,0.034436498,0,0,0.093308474
YIPF4,74.65048531,54.15326507,20.68409781,33.79929116,29.8846895,20.49875365,44.25679429
LOC112448756,0.469059129,0.377690414,0,0,0,0,0.212074519
BIRC6,122.9263773,43.61263157,19.32068247,31.12531076,20.89988685,12.12283829,59.22964914
TTC27,35.92331813,11.61331723,17.35679833,12.91451293,10.56646836,13.60435591,13.06867343
LTBP1,6.403296431,2.200409421,1.142627512,1.014507029,2.197803144,1.324245577,1.330579131
RASGRP3,39.79851254,26.75009356,14.5181334,24.33745734,12.61392965,11.18197639,38.90276047
FAM98A,36.85112754,17.87593144,19.05300402,27.31535003,13.1493781,20.49296638,24.29929368
LOC112448906,0,0,0,0,0,0,0
LOC112448869,0,0,0,0,0,0,0
TRNAM-CAU_7,0,0,0,0,0,0,0
CRIM1,56.34408298,28.64927057,25.48310478,23.93163967,25.6937667,21.75417155,38.88026454
TRNAC-ACA_51,0,0,0,0,0,0,1.273919855
FEZ2,15.02013262,20.19599555,16.46253429,18.66870061,22.2911898,16.81752012,26.29341559
VIT,0.098863583,0.039802901,0,0.032993253,0,0,0
LOC112448870,0,0,0,0,0,0.256515332,0
STRN,71.98107254,28.79631298,17.20642928,24.65934411,15.98851358,12.71002149,32.75077544
LOC112448757,0,0.113793873,0,0.023581385,0,0,0
HEATR5B,51.48082884,32.90393099,14.97126591,27.47851029,21.31796278,12.33134359,35.44336656
GPATCH11,5.627838643,4.210447857,2.991575216,3.992918723,3.126811764,3.770853822,4.888646572
EIF2AK2,61.01366562,9.955231424,7.621431187,18.8149233,6.945370653,15.71166574,17.7576563
LOC112448863,3.111473517,0.167025669,0.30537246,1.153751793,0.179865417,0.619343766,1.875710216
LOC107132911,2.469455187,1.650769082,0.587940677,0.621976621,0.333312843,0.626029379,3.328459409
SULT6B1,1.137152877,0,0,0.53129494,0.073952513,0,0.102827612
CEBPZOS,6.951063425,5.286108066,10.15186274,4.209905592,6.362168492,7.165176355,6.634729802
CEBPZ,101.6133543,53.30328457,47.68688264,54.63647707,49.52282119,51.4559628,67.34584444
NDUFAF7,7.184146659,8.812491755,2.7581736,4.38696907,4.513020094,3.012161048,8.376080637
PRKD3,165.4070192,101.0849367,52.36433858,68.51663402,53.12691021,62.49196245,115.8922765
QPCT,3.449145882,5.319863545,3.923208748,2.658801115,5.275987629,5.59468784,3.558189939
LOC112448958,0,0,0,0,0,0,2.571651296
CDC42EP3,42.1303793,75.63279788,48.18519815,86.73610596,75.31796258,37.71967035,52.45779267
LOC112448758,0,0,0.267611349,0,0.039405999,0.077536892,0
TRNAG-UCC_24,0,0,0,0,0,0,0
RMDN2,4.654442353,3.995448474,1.642947751,2.09388109,2.400205278,1.666079265,5.413966248
CYP1B1,0,0,0,0,0,0,0.081968034
LOC112448759,0,0,0,0,0,0,0
ATL2,29.63189821,20.11786109,10.6976733,13.46672491,11.41569169,10.95132546,29.58244736
LOC112448939,0,0,0,0,0,0,0
HNRNPLL,25.29039107,24.99132277,15.48751321,21.49274769,15.2228404,15.45199499,30.1261047
LOC112448976,0,0,0,0,0,0,0
LOC782437,203.5926021,165.3929929,265.055661,218.0976572,230.0944408,254.1853175,210.3059692
GALM,5.520748641,10.51858394,8.806073602,13.41587361,10.69508105,8.308186495,14.23821501
SRSF7,130.9622336,203.4351628,122.7331589,92.12491257,119.7564167,102.3020587,347.1132361
GEMIN6,3.180192041,2.123126763,1.746132478,2.156205162,1.308971956,1.365061647,2.64819613
DHX57,13.62022591,8.667960893,4.922872515,5.8804973,6.156660827,2.608440039,9.140466048
MORN2,2.208517128,2.794497894,2.886349826,3.685187299,3.795845636,0.20186121,6.561776919
ARHGEF33,0.08618015,0.161916982,0.16311982,0.095868246,0.140113937,0.009189802,0.18183393
SOS1,51.27846133,27.68982047,12.79651663,20.38403221,14.97006261,13.47060448,23.38536088
MIR2284Z-2,0,0,0,0,0,0,0
CDKL4,1.656843906,1.971641688,0.934335301,0.890560296,0.686546141,0.572246475,3.473724218
MAP4K3,47.29925176,28.97137134,10.19242619,20.59671201,8.018791985,9.365616549,78.40610955
LOC112448973,28.17612129,2.268765335,0,0,0,1.201821832,10.19135884
TMEM178A,0,0,0.297247295,0.440236959,0.061277884,0.120572929,0.80943909
THUMPD2,1.814923121,2.538983365,2.197631504,2.263672279,1.430666367,1.395790185,3.215997204
SLC8A1,12.32502264,15.15193169,5.515218151,13.40032311,14.36325059,4.729475361,4.216646473
LOC112448760,0.069368464,0.04189206,0.010941587,0,0,0,0
LOC104973311,0,0,0.045679759,0,0,0,0
LOC112448761,0,0,0,0,0,0,0
PKDCC,1.151724666,0.761775222,0.233566944,0.466722076,0.454750977,0.28948993,0.595115845
LOC112448762,3.3756457,0.574557455,0.138522387,0.604483529,0.214174161,0.03511817,1.34009751
EML4,98.03932324,56.55208908,38.98097848,51.74084093,38.94357162,29.62563215,69.63413054
LOC104973318,4.685811476,4.88277757,2.956398983,3.127545214,4.122852608,5.114274427,7.22811048
COX7A2L,104.4683882,107.7838055,129.6903415,137.6031839,121.5571996,174.7818735,148.9506292
KCNG3,0.983386055,0.332928878,0.05640396,0.208842167,0.145346792,0.08579713,0.656818874
MTA3,3.212105003,1.444190762,1.080167334,0.97945571,1.07097409,1.178832474,1.592348624
LOC112448960,0,0,0,0,0,0,0
HAAO,4.341779485,0.962677103,1.349819883,2.015945069,1.186726805,0.684412185,3.698476998
LOC112448764,2.628852784,0.599087179,0.719774514,0.529699014,0.612883713,0.253881189,1.300706434
TRNAI-UAU_2,5.4829209,6.62234206,2.594486866,1.829787979,1.782855182,6.139035846,13.63438547
LOC101906077,0,0.020648604,0,0.017115954,0,0,0
LOC112448765,0.30121466,1.394608536,1.377819553,0.653398677,1.518140233,0.770879037,1.634249079
LOC107132916,0,0,0,0,0,0,0
LOC101906222,0,0.063021259,0,0,0.152698245,0,0
LOC112448766,0.7388843,1.451692505,0.522122842,1.666909125,0.932206767,0.397105466,1.563447095
LOC104973320,0.242177268,0.092369938,0.128670204,0.119104068,0.149206026,0.081551117,0.207464204
LOC104973321,0,0.184647066,0,0,0.149131066,0,0
LOC112448767,0.700397491,0.630314983,0.051988093,0.164993067,0.187554627,0.026360024,0.149020682
ZFP36L2,499.4256851,511.4336645,308.6820485,422.3144815,393.0737986,307.0199182,562.1189151
THADA,22.40527055,10.85216684,8.025922341,9.244660281,9.066585467,6.822236354,13.05365594
LOC104973322,3.858903568,3.195999864,0.486936303,1.545375282,1.290632121,0.423250297,2.791546117
LOC107132917,0.939687421,0.378322166,0.098812161,0.452973761,0.13580163,0.033401121,0.094413
PLEKHH2,0.747971075,0.737476768,0.231141644,0.611306142,0.138979531,0.039065992,1.325106702
DYNC2LI1,1.343029057,1.195251982,1.471715895,1.179480056,1.241165384,0.994957726,2.23712755
ABCG5,0.291058929,0.078121045,0.183636564,0.194267303,0.189284481,0.155185029,0.087730492
ABCG8,0.072686519,0,0.091719588,0,0.118175639,0,0
LRPPRC,65.29436491,31.62059029,26.01458081,28.73677386,24.59658544,24.81144842,38.93230517
LOC112448916,1.165908467,0,0,0,0,0,0
LOC112448769,0,0,0,0,0,0,0
TRNAS-GGA_20,0,0,0,0,0,0,0
PPM1B,75.08895163,50.62804097,38.91211641,44.47541245,40.60594554,33.58189222,65.54408745
PTPN13_1,3.395481661,3.119151211,2.021603942,1.819435572,1.617262315,1.805282582,4.281235608
LOC112448972,0,0,0,0,0,0,0
SLC10A6,0.398823211,0.214090569,0,0,0.17291125,0.680454825,0
SLC3A1,0.631856541,0.033918419,0.159461817,0.337386156,0.273943695,0.161706924,0.49517815
PREPL,24.48092557,14.48607484,8.155393166,9.689169296,8.061410435,6.468782183,16.15223833
LOC112448924,0,0,0,0,0,0,0
CAMKMT,6.017273361,4.944040682,11.89296865,3.237572798,4.871554656,8.99620386,4.497276388
LOC112448770,0.685743349,0.202836636,0.167763454,0.205497712,0.236631717,0.1522175,0.468228821
LOC112448771,0,0,0,0,0,0,0
LOC107132919,0,0,0,0,0,0,0
SIX3,0,0,0,0,0,0,0
SIX2,0,0,0,0,0,0,0
TRNAC-GCA_138,0,0,0,0,0,0,0
LOC112448957,0,0,0,0,0,0,0
SRBD1,21.12903057,9.38391571,15.63246701,11.2428392,11.71873336,9.508403576,14.56751799
LOC526524,0,0,0,0,0,0,0
PRKCE,34.780633,17.51498466,19.6071295,14.59434672,15.94204891,11.04852287,24.31138531
EPAS1,14.08415814,9.785228884,16.06581491,10.66637141,8.656848413,3.932554126,10.25840725
TMEM247,0,0,0,0,0,0,0
ATP6V1E2,1.707893736,0.837084721,1.030703909,1.68511953,1.158986385,0.475097942,1.275785038
RHOQ,42.25373344,45.0073685,26.2317909,38.61282376,35.14362371,19.8305059,67.34611168
PIGF,12.74050702,3.025020447,2.421799603,3.32514611,1.858935153,5.225312314,6.055734962
CRIPT,236.171741,24.77246474,64.70201814,99.35071028,25.22409924,85.16694173,44.89706731
LOC112448940,0,0,0,0,0,0,0
SOCS5,38.14661886,18.23142222,11.2514925,16.71704953,12.36086306,14.11097638,26.55117171
LOC112448772,0.702451777,0,0,0,0.091365155,0,0
MCFD2,30.1511187,35.91955944,19.97571545,26.65944137,32.49187225,22.80371547,35.29051051
TRNAC-GCA_139,0,3.403148003,0,0,0.916189468,0,0
TTC7A,146.3103531,124.7841616,59.87475483,101.5635188,99.0987945,74.38367832,122.3799179
TRNAE-UUC_54,4.168522054,0,0,1.854853568,0,4.445094448,0
STPG4,1.344583092,0.686571081,0.165528206,0.196999482,0.10663699,0.167858723,0.74136946
CALM2,529.3890675,452.3623434,346.6384207,470.6911744,447.8810064,513.343368,404.7690078
EPCAM,3.464540151,5.579354601,12.22466635,7.879314714,5.50756781,8.866571696,6.091609173
LOC112448925,0,0,0.47405439,0,0,0,0
MSH2,52.59183481,30.3485321,28.49085014,26.58032353,25.83549193,29.45037974,46.44570515
KCNK12,0.060449366,0.194697383,0.3813906,0.322775472,0.157248252,0.154704121,0.109323277
LOC107132921,0,0,0,0,0,0,0
TRNAG-UCC_25,0,0,0,0,0,0,0
MSH6,97.43161961,43.45986065,36.20489408,38.45887081,38.07309511,39.68453291,48.93422706
FBXO11,77.52852446,63.33185844,29.48267377,38.70717114,35.89347549,28.90705712,54.30063401
LOC112448871,0,0,0,0,0,0,0
TRNAC-GCA_140,0,0,0,0,0,0,0
FOXN2,91.17977612,86.22238096,23.80229037,58.06014747,38.04063732,29.35720728,47.42740968
PPP1R21,18.3256895,10.07002828,4.168409294,5.666788118,5.994519953,5.368350041,12.99375725
STON1,2.613010464,1.936306723,1.05129105,1.466016428,1.04668276,0.944945596,2.379949581
GTF2A1L,0,0,0,0,0,0.09635988,0
LHCGR,0.318349272,0,0,0.159361684,0,0,0.35983613
